cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;axA;ayA;xC;yC;axC;ayC
222;270;270.00;-45.00;50;-0.27540004;0.53764990;0.069285;-0.025461;-0.27789992;0.55000016;0.025703;0.012583
223;45;45.00;45.00;50;-0.28769996;0.55549984;0.017373;-0.009636;-0.28910004;0.54610040;0.076543;-0.003767
224;225;225.00;0.00;50;-0.27094996;0.53585016;0.076101;-0.004409;-0.28480014;0.55090000;0.017068;-0.009419
225;337.5;337.50;-67.50;50;-0.28410004;0.54475016;0.036572;-0.035020;-0.27794996;0.55050016;0.058159;0.021897
226;67.5;67.50;67.50;50;-0.27070004;0.54880000;0.018250;0.002109;-0.28245000;0.54250020;0.075154;-0.015166
227;112.5;112.50;-135.00;50;-0.28455008;0.55595000;0.034019;0.019827;-0.27404994;0.54415020;0.061262;-0.032942
228;90;90.00;90.00;50;-0.26645002;0.54940016;0.023438;0.012610;-0.27404988;0.54550010;0.069346;-0.025691
229;270;270.00;0.00;50;-0.28114998;0.54075016;0.069985;-0.025352;-0.27410004;0.55165004;0.025779;0.013140
230;135;135.00;135.00;50;-0.26975010;0.53565010;0.045107;0.023589;-0.28114996;0.54270008;0.050098;-0.035664
231;22.5;22.50;22.50;50;-0.28340004;0.54705000;0.019768;-0.020273;-0.27314994;0.53775008;0.073098;0.007415
232;225;225.00;22.50;50;-0.27174994;0.53975030;0.075642;-0.003616;-0.28229988;0.55450004;0.018374;-0.008303
233;180;-180.00;-180.00;50;-0.27469992;0.53620016;0.065803;0.016477;-0.28560012;0.54540016;0.027500;-0.028909
234;292.5;-67.50;-67.50;50;-0.26585000;0.53195020;0.060615;-0.032949;-0.27315000;0.54875000;0.033289;0.019990
235;247.5;247.50;135.00;50;-0.28400012;0.53115004;0.074463;-0.015454;-0.27789996;0.53735010;0.020522;0.002759
236;0;360.00;-67.50;50;-0.27104996;0.54325010;0.027742;-0.028923;-0.27425004;0.52915010;0.067632;0.016396
237;45;45.00;45.00;50;-0.27269992;0.54555020;0.017434;-0.008860;-0.27504998;0.54875016;0.075447;-0.003645
238;157.5;157.50;-67.50;50;-0.26325004;0.53340008;0.054805;0.022119;-0.26980000;0.53264992;0.037048;-0.034365
239;315;315.00;-22.50;50;-0.28385004;0.54195010;0.049529;-0.035867;-0.27124996;0.53635010;0.047200;0.023086
240;202.5;-157.50;-157.50;50;-0.28054996;0.54490020;0.072837;0.007485;-0.28354996;0.53640010;0.020007;-0.020056
241;45;45.00;22.50;50;-0.27410000;0.53555008;0.017913;-0.008953;-0.27464986;0.52855010;0.077551;-0.003721
242;292.5;292.50;67.50;50;-0.29095010;0.54080030;0.061560;-0.032874;-0.27319992;0.55125010;0.036990;0.019563
243;90;90.00;90.00;50;-0.28150000;0.54210016;0.023542;0.012302;-0.27779996;0.54375016;0.068420;-0.025842
244;315;315.00;45.00;50;-0.28340004;0.54035020;0.049829;-0.036177;-0.28210000;0.53535020;0.045186;0.022749
245;270;-90.00;-90.00;50;-0.27894990;0.53365010;0.068958;-0.025544;-0.28400004;0.52979992;0.024072;0.012222
246;0;0.00;-90.00;50;-0.28260000;0.53795020;0.027583;-0.029165;-0.28495000;0.53505004;0.066016;0.016064
247;180;180.00;0.00;50;-0.27664998;0.53630010;0.066235;0.016252;-0.27969990;0.54295032;0.027708;-0.028882
248;135;135.00;135.00;50;-0.28240000;0.53745020;0.044663;0.023157;-0.28089994;0.52915008;0.048516;-0.035876
249;22.5;22.50;22.50;50;-0.28160000;0.53345008;0.018982;-0.020308;-0.26594996;0.54060020;0.073311;0.007026
250;337.5;337.50;135.00;50;-0.28945010;0.53190010;0.037910;-0.034656;-0.27224994;0.53480020;0.059045;0.021594
251;67.5;67.50;67.50;50;-0.28840002;0.54480016;0.017966;0.002595;-0.27914996;0.53395010;0.075200;-0.015388
252;225;225.00;-22.50;50;-0.27510002;0.53625008;0.075232;-0.003669;-0.27339998;0.55400000;0.018071;-0.008931
253;112.5;112.50;112.50;50;-0.27344996;0.54640000;0.034534;0.019685;-0.28374994;0.53530024;0.060676;-0.032942
254;247.5;247.50;-45.00;50;-0.29030008;0.54550010;0.073755;-0.015571;-0.27754996;0.54450020;0.019844;0.003054
255;157.5;157.50;157.50;50;-0.26709998;0.53900010;0.055977;0.021670;-0.28324996;0.54245020;0.038005;-0.034624
256;202.5;202.50;-135.00;50;-0.28115010;0.54660000;0.072646;0.007578;-0.27754998;0.53695010;0.020295;-0.019897
257;180;-180.00;-180.00;50;-0.26900002;0.54545016;0.065620;0.016047;-0.28140008;0.54520016;0.026790;-0.029412
258;225;-135.00;-135.00;50;-0.28034994;0.54150030;0.076882;-0.003372;-0.28215004;0.54150020;0.017329;-0.009321
259;135;135.00;90.00;50;-0.27385002;0.54595008;0.044854;0.023538;-0.28660010;0.55300004;0.048552;-0.036208
260;157.5;157.50;-157.50;50;-0.27615002;0.53770008;0.054045;0.021614;-0.27924988;0.54595020;0.037661;-0.035251
261;247.5;247.50;-90.00;50;-0.26964996;0.53545016;0.074634;-0.015315;-0.27704992;0.55375000;0.020586;0.002676
262;0;360.00;-67.50;50;-0.28374996;0.54975010;0.028074;-0.029060;-0.27285000;0.53600010;0.068289;0.015940
263;45;45.00;45.00;50;-0.27679998;0.54390020;0.016704;-0.008962;-0.28955012;0.54345020;0.077058;-0.004272
264;112.5;112.50;-112.50;50;-0.27804998;0.54675010;0.032126;0.019526;-0.28315002;0.54020036;0.061443;-0.032725
265;292.5;292.50;0.00;50;-0.28055006;0.53965020;0.061167;-0.032798;-0.27104996;0.55964990;0.035054;0.019939
266;270;-90.00;-90.00;50;-0.27690004;0.54920024;0.069700;-0.025486;-0.28605004;0.54600010;0.023984;0.012366
267;67.5;67.50;-22.50;50;-0.28430016;0.54870010;0.019080;0.002031;-0.28160004;0.54905016;0.076514;-0.015798
268;22.5;22.50;22.50;50;-0.28620008;0.55340016;0.021970;-0.020386;-0.27999988;0.54575010;0.072668;0.006772
269;90;90.00;-112.50;50;-0.27095002;0.54995020;0.024106;0.012268;-0.28100002;0.54120020;0.069324;-0.025344
270;315;315.00;45.00;50;-0.28159996;0.54180020;0.049287;-0.035947;-0.28335002;0.55310004;0.046985;0.022734
271;337.5;337.50;-157.50;50;-0.29330004;0.55950010;0.038225;-0.034729;-0.27844992;0.56410016;0.058809;0.021699
272;202.5;-157.50;-157.50;50;-0.26979996;0.54885020;0.073687;0.006921;-0.28310008;0.54505010;0.019607;-0.020457
273;0;0.00;-22.50;50;-0.28340004;0.55615010;0.028289;-0.029197;-0.27054996;0.54675008;0.066033;0.016323
274;112.5;112.50;-67.50;50;-0.27409998;0.54845010;0.032571;0.019919;-0.28515000;0.56110008;0.060188;-0.033394
275;90;90.00;90.00;50;-0.29910000;0.54990010;0.023647;0.012395;-0.28590010;0.55030010;0.069255;-0.025623
276;67.5;67.50;67.50;50;-0.28630006;0.54420020;0.017925;0.002300;-0.27314996;0.53915020;0.074307;-0.015513
277;45;45.00;45.00;50;-0.28140002;0.55375000;0.017070;-0.008896;-0.28360004;0.53970030;0.075916;-0.003923
278;270;270.00;45.00;50;-0.27909990;0.55300010;0.069395;-0.025532;-0.27529984;0.55585010;0.026035;0.012546
279;292.5;292.50;-157.50;50;-0.28039998;0.54595000;0.059314;-0.032695;-0.27734998;0.56075008;0.035388;0.019417
280;247.5;-112.50;-112.50;50;-0.28074996;0.54335000;0.074927;-0.015637;-0.28665004;0.55600010;0.018494;0.002688
281;135;135.00;67.50;50;-0.27949992;0.54530010;0.043621;0.023586;-0.29260008;0.54210000;0.050356;-0.035818
282;22.5;22.50;22.50;50;-0.28395000;0.55730010;0.018682;-0.019973;-0.27314996;0.55515010;0.072004;0.007402
283;202.5;202.50;0.00;50;-0.27709996;0.54320016;0.074077;0.007754;-0.28405000;0.54585010;0.021199;-0.019402
284;225;225.00;-157.50;50;-0.28200004;0.55055000;0.076191;-0.003833;-0.28895006;0.54730030;0.018442;-0.008748
285;315;315.00;-90.00;50;-0.27969996;0.54990008;0.047439;-0.035994;-0.27455000;0.55009996;0.047090;0.023677
286;157.5;157.50;157.50;50;-0.28665010;0.54510004;0.055698;0.022539;-0.28114992;0.55469996;0.038401;-0.034600
287;337.5;337.50;0.00;50;-0.28035004;0.54900000;0.037534;-0.035039;-0.28199996;0.54715010;0.060229;0.021951
288;180;-180.00;-180.00;50;-0.29335008;0.55345020;0.065127;0.016553;-0.28480008;0.55400000;0.026951;-0.029014
289;67.5;67.50;67.50;50;-0.28350002;0.55034996;0.017622;0.002891;-0.28410000;0.53049992;0.075381;-0.014951
290;90;90.00;-157.50;50;-0.28085002;0.54740000;0.023906;0.012803;-0.29075012;0.55165010;0.069995;-0.025229
291;180;180.00;-90.00;50;-0.27984998;0.54455000;0.065752;0.016392;-0.28114998;0.54865016;0.028145;-0.028892
292;225;225.00;-135.00;50;-0.27045004;0.54730004;0.076465;-0.003499;-0.28325004;0.54630010;0.018425;-0.008152
293;247.5;247.50;-157.50;50;-0.28330008;0.54995010;0.075403;-0.015210;-0.28035010;0.55050016;0.018953;0.003123
294;315;315.00;-112.50;50;-0.27750004;0.55345004;0.049512;-0.035706;-0.27729996;0.55390010;0.047239;0.023201
295;135;135.00;135.00;50;-0.28014996;0.56030010;0.045430;0.023367;-0.27924996;0.55914980;0.049019;-0.035654
296;157.5;157.50;-157.50;50;-0.27719998;0.55435016;0.054822;0.022532;-0.28019996;0.55635000;0.038154;-0.034260
297;202.5;202.50;-135.00;50;-0.26929996;0.54985004;0.073848;0.007866;-0.28149992;0.54555010;0.021589;-0.020625
298;270;270.00;-112.50;50;-0.28149998;0.55510020;0.069119;-0.025527;-0.28024996;0.55445010;0.025178;0.012681
299;292.5;292.50;-157.50;50;-0.27739996;0.55050000;0.060920;-0.032776;-0.27149992;0.55345004;0.037251;0.019690
300;0;360.00;-112.50;50;-0.28470000;0.55840010;0.027983;-0.028667;-0.27735004;0.54470016;0.067275;0.016489
301;337.5;-22.50;-22.50;50;-0.29050008;0.55270000;0.038159;-0.034231;-0.28029996;0.55289996;0.055581;0.021860
302;45;45.00;-112.50;50;-0.28640004;0.55235010;0.017141;-0.008782;-0.28180006;0.55170010;0.076904;-0.003960
303;22.5;22.50;22.50;50;-0.28159994;0.55125010;0.020095;-0.019905;-0.27339998;0.53930010;0.075945;0.007419
304;112.5;112.50;-90.00;50;-0.28295000;0.55315000;0.031458;0.019944;-0.29115012;0.53200000;0.061675;-0.032900
305;45;45.00;45.00;50;-0.28560010;0.54450020;0.017751;-0.009050;-0.28785002;0.54260030;0.076455;-0.004077
306;337.5;337.50;112.50;50;-0.29055010;0.55814980;0.038450;-0.035005;-0.27185000;0.54950000;0.058777;0.021455
307;22.5;22.50;22.50;50;-0.28099996;0.54815010;0.021589;-0.020303;-0.28324996;0.54480040;0.074133;0.007461
308;315;315.00;112.50;50;-0.28715000;0.55120010;0.048169;-0.036375;-0.28074998;0.54325010;0.046904;0.022839
309;270;-90.00;-90.00;50;-0.28815008;0.56164990;0.069768;-0.025320;-0.27584990;0.54610016;0.024136;0.012744
310;292.5;-67.50;-157.50;50;-0.28104996;0.55350010;0.060864;-0.033064;-0.27409996;0.56244992;0.034043;0.020356
311;135;135.00;22.50;50;-0.28315004;0.55584996;0.044617;0.023013;-0.28904998;0.54310010;0.050813;-0.035881
312;225;225.00;-90.00;50;-0.28089996;0.55500020;0.076216;-0.003577;-0.27889994;0.56305004;0.018257;-0.008716
313;180;-180.00;-180.00;50;-0.27409996;0.56224990;0.066946;0.016653;-0.29175004;0.54725016;0.027751;-0.028965
314;247.5;-112.50;-112.50;50;-0.27995004;0.55330010;0.075237;-0.015618;-0.27704996;0.55730010;0.017798;0.002244
315;0;0.00;-67.50;50;-0.29075016;0.55095010;0.027285;-0.029338;-0.27744996;0.55350010;0.065325;0.016240
316;67.5;67.50;-112.50;50;-0.28079998;0.56315004;0.016321;0.002554;-0.28200000;0.54855010;0.075356;-0.014939
317;202.5;202.50;-45.00;50;-0.27869988;0.54900000;0.073169;0.007368;-0.29255010;0.55424992;0.022041;-0.020122
318;112.5;112.50;112.50;50;-0.28394990;0.55975000;0.033755;0.019912;-0.28110004;0.54690020;0.060056;-0.033047
319;157.5;157.50;-135.00;50;-0.27844998;0.55070008;0.056377;0.022007;-0.29295006;0.54785000;0.038171;-0.034534
320;90;90.00;90.00;50;-0.28800008;0.55125010;0.023088;0.012922;-0.29130006;0.55465008;0.070205;-0.025808
321;337.5;337.50;67.50;50;-0.28805010;0.54570016;0.037776;-0.034373;-0.26930000;0.55224996;0.057725;0.021482
322;247.5;-112.50;-112.50;50;-0.28185004;0.55435010;0.076067;-0.015491;-0.27655000;0.54695016;0.019253;0.002654
323;67.5;67.50;0.00;50;-0.27905000;0.55790016;0.018528;0.002603;-0.28509996;0.54680016;0.074937;-0.015295
324;315;315.00;67.50;50;-0.28640008;0.53895016;0.049451;-0.036033;-0.27165002;0.55759990;0.047471;0.022998
325;157.5;157.50;157.50;50;-0.27994996;0.54750000;0.056306;0.022214;-0.28895004;0.55074996;0.038228;-0.034629
326;22.5;22.50;22.50;50;-0.29260004;0.55155000;0.020120;-0.020220;-0.28340004;0.55125000;0.072583;0.007412
327;0;360.00;157.50;50;-0.27850000;0.55294984;0.028933;-0.029348;-0.28090000;0.54130020;0.067622;0.016392
328;180;-180.00;-180.00;50;-0.28049996;0.54605016;0.064534;0.015986;-0.28210000;0.54710030;0.027993;-0.029141
329;225;-135.00;-135.00;50;-0.28294996;0.54760020;0.076318;-0.003706;-0.27514996;0.55715000;0.016973;-0.009170
330;45;45.00;0.00;50;-0.27899996;0.55005000;0.016741;-0.009172;-0.28410004;0.55859980;0.075513;-0.003596
331;202.5;202.50;-22.50;50;-0.28099992;0.55460000;0.072026;0.007505;-0.28990012;0.54520010;0.021509;-0.019880
332;270;270.00;-112.50;50;-0.28585002;0.54055020;0.068938;-0.025632;-0.27514994;0.54120010;0.025845;0.012664
333;112.5;112.50;112.50;50;-0.27780000;0.55745010;0.034226;0.020486;-0.28515010;0.54295016;0.061331;-0.032761
334;135;135.00;-157.50;50;-0.29730004;0.54450020;0.043889;0.023049;-0.28780008;0.54415020;0.048940;-0.036194
335;90;90.00;90.00;50;-0.28550000;0.55620000;0.023713;0.012422;-0.28490008;0.53935016;0.070042;-0.025562
336;292.5;292.50;22.50;50;-0.28405008;0.54570024;0.061667;-0.032556;-0.27260000;0.55365010;0.036013;0.019954
337;202.5;-157.50;-157.50;50;-0.27645000;0.54750024;0.072429;0.007307;-0.28054996;0.54380030;0.019897;-0.020334
338;157.5;157.50;135.00;50;-0.27494990;0.54620030;0.057310;0.021792;-0.27490004;0.55189990;0.037817;-0.034670
339;270;270.00;-67.50;50;-0.26865004;0.54415000;0.068828;-0.025698;-0.28445014;0.54660010;0.025430;0.012400
340;112.5;112.50;112.50;50;-0.28180004;0.54655004;0.032114;0.019617;-0.27470000;0.53630020;0.060015;-0.032319
341;225;225.00;-67.50;50;-0.28885010;0.54200024;0.076943;-0.003918;-0.28329996;0.54215040;0.018171;-0.008628
342;90;90.00;90.00;50;-0.28015006;0.54720010;0.024429;0.012246;-0.29340004;0.53705008;0.070576;-0.025383
343;45;45.00;45.00;50;-0.27884996;0.54050030;0.015969;-0.009219;-0.29045008;0.54760004;0.076499;-0.003843
344;22.5;22.50;22.50;50;-0.28149996;0.55439984;0.021135;-0.020237;-0.27779996;0.53129992;0.072761;0.007441
345;135;135.00;-67.50;50;-0.28660002;0.54230030;0.044041;0.022761;-0.28845006;0.53530010;0.050266;-0.036250
346;337.5;337.50;22.50;50;-0.29345000;0.55105024;0.038298;-0.034604;-0.26630000;0.54415020;0.059294;0.021477
347;292.5;-67.50;-67.50;50;-0.29290004;0.54500016;0.059851;-0.032485;-0.27349990;0.55275000;0.033066;0.020239
348;180;180.00;67.50;50;-0.28100004;0.53815010;0.066416;0.016289;-0.27619990;0.54025010;0.027683;-0.029019
349;247.5;247.50;-112.50;50;-0.28199998;0.52899990;0.074221;-0.015762;-0.28605004;0.54789996;0.019277;0.002966
350;67.5;67.50;67.50;50;-0.28454998;0.54620010;0.019160;0.002671;-0.26920000;0.54485020;0.074995;-0.015459
351;0;360.00;112.50;50;-0.27784996;0.53630010;0.027261;-0.029170;-0.26845002;0.54660016;0.067878;0.016404
352;315;-45.00;-45.00;50;-0.27819996;0.53625008;0.049102;-0.035793;-0.28580000;0.54110020;0.044709;0.022893
353;202.5;202.50;67.50;50;-0.28315000;0.53815020;0.073237;0.007202;-0.27889996;0.55065010;0.020437;-0.020125
354;315;315.00;-67.50;50;-0.28094998;0.54070016;0.049229;-0.036235;-0.27369996;0.54595000;0.046619;0.022922
355;225;-135.00;-135.00;50;-0.28249996;0.54670024;0.076113;-0.004038;-0.29115016;0.53555008;0.016401;-0.008962
356;45;45.00;0.00;50;-0.28580008;0.54820010;0.017151;-0.008770;-0.27764996;0.54960010;0.077126;-0.003799
357;180;180.00;-45.00;50;-0.28129992;0.53785024;0.064812;0.016416;-0.28330000;0.54350020;0.027771;-0.028955
358;292.5;292.50;-67.50;50;-0.28955012;0.53620016;0.060642;-0.032778;-0.28015000;0.53850020;0.035286;0.019812
359;135;135.00;135.00;50;-0.28965004;0.54295016;0.045432;0.023154;-0.28230000;0.54495008;0.049785;-0.036230
360;112.5;112.50;112.50;50;-0.27214998;0.54735010;0.035349;0.020315;-0.27604990;0.53870016;0.060542;-0.033013
361;270;270.00;-22.50;50;-0.27739992;0.53700008;0.069036;-0.025415;-0.27810000;0.56550016;0.025864;0.012688
362;0;360.00;-90.00;50;-0.28060004;0.55315000;0.028511;-0.029185;-0.26360008;0.54160016;0.069321;0.016506
363;90;90.00;90.00;50;-0.28039996;0.55830010;0.024480;0.012351;-0.28110004;0.54865000;0.069900;-0.025020
364;157.5;157.50;-112.50;50;-0.28130000;0.55209992;0.053796;0.021716;-0.28760008;0.54784990;0.038096;-0.034978
365;337.5;337.50;0.00;50;-0.29095000;0.55555000;0.037288;-0.034917;-0.27825000;0.54370004;0.058594;0.022278
366;67.5;67.50;67.50;50;-0.27400000;0.54970020;0.018201;0.002493;-0.27260000;0.54160000;0.075562;-0.015923
367;247.5;247.50;0.00;50;-0.27659996;0.53715016;0.075454;-0.015569;-0.28019996;0.54665010;0.020249;0.002388
368;22.5;22.50;22.50;50;-0.28810010;0.54910016;0.019453;-0.020786;-0.27309996;0.53384996;0.073870;0.006748
369;202.5;202.50;0.00;50;-0.26440012;0.52585008;0.073542;0.007185;-0.29425004;0.54025010;0.020413;-0.020063
370;135;135.00;135.00;50;-0.27625000;0.54395016;0.044165;0.023293;-0.28465010;0.53135010;0.050125;-0.035977
371;112.5;112.50;112.50;50;-0.27875004;0.54695016;0.034622;0.019575;-0.28535002;0.53850020;0.061489;-0.032422
372;225;225.00;-67.50;50;-0.28435004;0.55324996;0.074858;-0.004294;-0.27655000;0.54910010;0.017949;-0.008704
373;0;360.00;-45.00;50;-0.27239992;0.54750020;0.027546;-0.029646;-0.27820004;0.54680016;0.067588;0.016372
374;22.5;22.50;22.50;50;-0.27710000;0.53935004;0.019546;-0.020139;-0.27969992;0.53970016;0.074631;0.007615
375;337.5;337.50;135.00;50;-0.27804992;0.55040000;0.038037;-0.035120;-0.27369990;0.53770020;0.058018;0.021758
376;180;-180.00;-180.00;50;-0.28535008;0.55765010;0.065615;0.016187;-0.29050008;0.53875020;0.026772;-0.029351
377;45;45.00;45.00;50;-0.28305000;0.54310020;0.016975;-0.008926;-0.27390000;0.54430020;0.076025;-0.003330
378;292.5;292.50;67.50;50;-0.27909994;0.53925020;0.061624;-0.032874;-0.26990002;0.53810024;0.036211;0.020168
379;90;90.00;90.00;50;-0.29060000;0.53980010;0.022285;0.012275;-0.27854996;0.54680000;0.069480;-0.025530
380;67.5;67.50;67.50;50;-0.28879996;0.54855010;0.018101;0.002134;-0.28950006;0.54955010;0.073926;-0.015112
381;315;315.00;67.50;50;-0.29150004;0.54794996;0.049971;-0.035747;-0.27799996;0.54610020;0.046389;0.023254
382;157.5;157.50;157.50;50;-0.27004996;0.54765010;0.056304;0.021792;-0.29630008;0.55390000;0.038611;-0.034934
383;270;270.00;-67.50;50;-0.27979996;0.55265004;0.068394;-0.025547;-0.27234990;0.54545016;0.025098;0.012949
384;247.5;-112.50;-112.50;50;-0.28134996;0.54270024;0.074160;-0.015071;-0.27844992;0.53150000;0.018379;0.002539
385;225;225.00;157.50;50;-0.26905004;0.54060008;0.076023;-0.003652;-0.28405002;0.55810010;0.016921;-0.008606
386;270;270.00;-135.00;50;-0.28309996;0.55320010;0.069553;-0.025481;-0.27810000;0.55010010;0.024656;0.012871
387;315;315.00;-135.00;50;-0.29205012;0.53170010;0.049568;-0.035837;-0.27289996;0.54960010;0.046719;0.023008
388;67.5;67.50;67.50;50;-0.27530000;0.55405010;0.017520;0.002483;-0.28530014;0.53675020;0.074812;-0.015525
389;90;90.00;-157.50;50;-0.27209994;0.54065020;0.023918;0.012471;-0.29110004;0.54545010;0.069231;-0.025203
390;45;45.00;45.00;50;-0.28465010;0.55015010;0.017605;-0.009080;-0.27835000;0.53950010;0.075989;-0.004177
391;180;180.00;-45.00;50;-0.27879996;0.54715010;0.064563;0.016418;-0.29254996;0.54495024;0.027905;-0.028938
392;202.5;202.50;-157.50;50;-0.27725000;0.54380010;0.073823;0.007419;-0.28724996;0.54040024;0.021902;-0.020251
393;337.5;337.50;-45.00;50;-0.28465010;0.53675020;0.039126;-0.034480;-0.27365002;0.53955008;0.058762;0.021606
394;247.5;-112.50;-112.50;50;-0.27659996;0.53265008;0.074856;-0.015532;-0.28174996;0.55700000;0.017661;0.002830
395;22.5;22.50;-45.00;50;-0.28369990;0.54610010;0.019924;-0.020200;-0.26889996;0.52915000;0.073826;0.007449
396;157.5;157.50;-45.00;50;-0.27679992;0.54570024;0.055454;0.022192;-0.28610010;0.54085010;0.037986;-0.034373
397;135;135.00;135.00;50;-0.28015006;0.53640020;0.044297;0.023999;-0.28360000;0.54515030;0.048921;-0.035701
398;0;360.00;45.00;50;-0.28815000;0.54345020;0.027915;-0.029097;-0.27834996;0.56224996;0.068013;0.016450
399;112.5;112.50;112.50;50;-0.28150004;0.55529992;0.033210;0.019902;-0.28660008;0.54185024;0.061870;-0.032461
400;292.5;292.50;0.00;50;-0.28700006;0.54940016;0.060286;-0.032905;-0.28384996;0.55385000;0.035461;0.019829
401;247.5;-112.50;-112.50;50;-0.28014990;0.54175020;0.075635;-0.015530;-0.28064996;0.55359996;0.018848;0.002839
402;315;-45.00;-112.50;50;-0.27689990;0.54485030;0.049470;-0.036082;-0.27539992;0.53720010;0.045562;0.023235
403;22.5;22.50;-112.50;50;-0.29110006;0.55025024;0.020383;-0.019966;-0.27489992;0.53620000;0.072957;0.007463
404;90;90.00;-112.50;50;-0.28024998;0.54355000;0.023247;0.012026;-0.27939996;0.54335016;0.069448;-0.025408
405;202.5;202.50;-67.50;50;-0.27274996;0.53675010;0.074487;0.007139;-0.28694996;0.53049992;0.020623;-0.019871
406;270;270.00;-112.50;50;-0.27955000;0.52945000;0.069312;-0.025376;-0.27469992;0.55069992;0.024690;0.012617
407;112.5;112.50;112.50;50;-0.27814996;0.55050010;0.033557;0.020344;-0.28515008;0.54370010;0.061968;-0.032603
408;0;360.00;67.50;50;-0.28625000;0.54600000;0.027671;-0.029495;-0.28475008;0.53690004;0.068164;0.016499
409;45;45.00;45.00;50;-0.28350004;0.55195004;0.016226;-0.009170;-0.27794990;0.52884996;0.077034;-0.003701
410;292.5;292.50;67.50;50;-0.27844990;0.54730016;0.060757;-0.032832;-0.28755006;0.55090020;0.034749;0.019695
411;337.5;337.50;-135.00;50;-0.28149996;0.53960010;0.038484;-0.034346;-0.26834998;0.54090030;0.057075;0.021929
412;180;-180.00;-180.00;50;-0.27914998;0.55070008;0.063821;0.016116;-0.27759992;0.54540030;0.027168;-0.029065
413;67.5;67.50;67.50;50;-0.27734996;0.55035010;0.018389;0.002615;-0.28560010;0.54305008;0.075015;-0.015635
414;225;225.00;-22.50;50;-0.28130000;0.53805024;0.075830;-0.003933;-0.28555006;0.54675010;0.017910;-0.008452
415;157.5;157.50;157.50;50;-0.27129990;0.54794996;0.056611;0.021897;-0.28230004;0.53985020;0.038530;-0.035081
416;135;135.00;135.00;50;-0.27755000;0.54175016;0.044443;0.023311;-0.27445000;0.54835016;0.049824;-0.036372
417;337.5;337.50;22.50;50;-0.28860000;0.54955000;0.036985;-0.035093;-0.27719998;0.53995016;0.057561;0.021616
418;292.5;-67.50;-67.50;50;-0.28685006;0.54875004;0.058877;-0.032808;-0.26764996;0.54430016;0.033633;0.020398
419;270;270.00;157.50;50;-0.27519998;0.53680020;0.068967;-0.025693;-0.28500004;0.53520008;0.026506;0.012754
420;135;135.00;135.00;50;-0.27874994;0.54670024;0.044189;0.023188;-0.27680008;0.52845016;0.048838;-0.036533
421;22.5;22.50;22.50;50;-0.29105008;0.54830010;0.019687;-0.020217;-0.28415000;0.53930010;0.072346;0.007122
422;225;225.00;22.50;50;-0.28005004;0.52695000;0.076196;-0.004023;-0.28535002;0.55049990;0.017148;-0.008845
423;90;90.00;90.00;50;-0.27555000;0.55020010;0.024097;0.012373;-0.27880000;0.54325016;0.069214;-0.025461
424;0;360.00;90.00;50;-0.29055014;0.53880008;0.028049;-0.029236;-0.26880002;0.53030010;0.067380;0.016111
425;45;45.00;45.00;50;-0.27234996;0.55160004;0.017261;-0.009231;-0.27630004;0.52784990;0.075610;-0.003962
426;112.5;112.50;-112.50;50;-0.29535004;0.54935010;0.031934;0.019375;-0.27729990;0.54005000;0.060769;-0.032612
427;202.5;202.50;-90.00;50;-0.27444990;0.53750016;0.073149;0.007324;-0.28069984;0.53445008;0.020195;-0.020078
428;315;315.00;-67.50;50;-0.27829996;0.53484992;0.049141;-0.035759;-0.27299994;0.53880008;0.046206;0.023025
429;67.5;67.50;67.50;50;-0.28075000;0.54350008;0.018469;0.002639;-0.28014996;0.54410016;0.076431;-0.014792
430;157.5;157.50;-90.00;50;-0.26445010;0.53375010;0.055369;0.021987;-0.28795008;0.54015020;0.037888;-0.034609
431;247.5;247.50;-90.00;50;-0.27730004;0.52669996;0.074185;-0.015737;-0.27769998;0.54635000;0.019678;0.002319
432;180;-180.00;-180.00;50;-0.27809996;0.55569992;0.064978;0.016377;-0.27620004;0.54450020;0.026833;-0.029021
433;202.5;-157.50;-157.50;50;-0.29325014;0.54440016;0.072358;0.007522;-0.27480004;0.53670010;0.019778;-0.020586
434;337.5;-22.50;-45.00;50;-0.27919990;0.53575010;0.036433;-0.035396;-0.27999990;0.54240008;0.056768;0.022271
435;247.5;247.50;90.00;50;-0.27960000;0.54680020;0.074600;-0.015330;-0.28029996;0.54735010;0.019785;0.002402
436;90;90.00;90.00;50;-0.27775000;0.54020010;0.023718;0.012559;-0.27094996;0.53250000;0.070251;-0.024990
437;135;135.00;-135.00;50;-0.26930000;0.54175016;0.043794;0.023279;-0.28385008;0.53360004;0.048301;-0.035925
438;67.5;67.50;67.50;50;-0.28100004;0.54010016;0.016824;0.002117;-0.27870000;0.54490030;0.074495;-0.015203
439;292.5;292.50;45.00;50;-0.28169992;0.53965016;0.061060;-0.032661;-0.27379996;0.55250000;0.035168;0.019724
440;270;-90.00;-90.00;50;-0.27939996;0.53360004;0.068721;-0.025198;-0.27504992;0.53935004;0.023713;0.012505
441;157.5;157.50;67.50;50;-0.26949990;0.54440016;0.057278;0.021873;-0.28295004;0.53255020;0.038499;-0.034360
442;22.5;22.50;22.50;50;-0.27689992;0.53675020;0.019492;-0.020537;-0.27389996;0.53770010;0.074839;0.006892
443;225;225.00;22.50;50;-0.27800000;0.53855016;0.075981;-0.003818;-0.27174990;0.53145010;0.017397;-0.008645
