smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;19;157.5;157.50;157.50;50;-0.28339996;0.50789980;25.73;0.017034;0.006831;-0.28080004;0.50494990;25.71;0.076968;-0.016150
CCW;20;315;315.00;157.50;50;-0.28045000;0.50224980;25.69;0.069521;-0.026421;-0.28520010;0.50099990;25.72;0.025471;0.016580
CCW;21;202.5;202.50;-112.50;50;-0.27079992;0.50110000;25.76;0.018657;-0.017021;-0.27244994;0.49780000;25.76;0.074424;0.007263
CCW;22;337.5;337.50;135.00;50;-0.28029996;0.49854988;25.73;0.077141;-0.016597;-0.27555000;0.50709984;25.70;0.019143;0.006465
CCW;23;112.5;112.50;112.50;50;-0.28159990;0.49850010;25.73;0.034985;0.023528;-0.27740000;0.52399990;25.65;0.059321;-0.033528
CCW;24;292.5;-67.50;-180.00;50;-0.28659996;0.50889984;25.71;0.061086;-0.033442;-0.28545008;0.50139980;25.68;0.034077;0.023630
CCW;25;45;45.00;112.50;50;-0.27419996;0.50495004;25.68;0.069771;0.017039;-0.27589992;0.50964992;25.69;0.026714;-0.026055
CCW;26;90;90.00;45.00;50;-0.28435000;0.52245000;25.60;0.046660;0.026064;-0.27889996;0.51689980;25.60;0.048940;-0.035273
CCW;27;180;180.00;90.00;50;-0.28020004;0.51819984;25.62;0.015623;-0.005847;-0.28184996;0.50974980;25.60;0.079724;-0.004858
CCW;28;22.5;22.50;-157.50;50;-0.27869990;0.51454984;25.59;0.076375;0.007649;-0.27910000;0.51444984;25.57;0.019326;-0.017014
CCW;29;225;-135.00;-157.50;50;-0.29745004;0.53360010;25.53;0.027483;-0.026960;-0.27415000;0.52319990;25.53;0.069314;0.017749
CCW;30;67.5;-292.50;-157.50;50;-0.28210000;0.51729984;25.53;0.059531;0.024482;-0.28575004;0.53225000;25.46;0.035457;-0.033601
CCW;31;135;-225.00;67.50;50;-0.28064992;0.52299980;25.55;0.025903;0.017302;-0.29230012;0.52799992;25.47;0.069128;-0.026438
CCW;32;247.5;-112.50;112.50;50;-0.28815000;0.51444984;25.46;0.035701;-0.033640;-0.28260004;0.52094984;25.53;0.059546;0.023975
CCW;33;315;-45.00;67.50;50;-0.28344996;0.53610016;25.46;0.068921;-0.026162;-0.29535004;0.52734992;25.52;0.024495;0.017065
CCW;34;337.5;-22.50;22.50;50;-0.29514996;0.52179984;25.45;0.077524;-0.015928;-0.27704996;0.52310016;25.36;0.016218;0.006958
CCW;35;45;45.00;67.50;50;-0.29209998;0.53155004;25.42;0.066782;0.017383;-0.28690008;0.53585004;25.48;0.026702;-0.025859
CCW;36;157.5;157.50;112.50;50;-0.28625010;0.52079990;25.37;0.018494;0.007207;-0.27085004;0.53000000;25.40;0.078352;-0.016279
CCW;37;202.5;202.50;45.00;50;-0.28575004;0.52980008;25.35;0.020396;-0.016470;-0.28770000;0.53750016;25.39;0.076477;0.007451
CCW;38;292.5;292.50;90.00;50;-0.29295010;0.54045020;25.37;0.060386;-0.033264;-0.28485004;0.52750000;25.34;0.036250;0.023838
CCW;39;225;225.00;-67.50;50;-0.29065004;0.53014992;25.41;0.027441;-0.026443;-0.27685000;0.52130010;25.34;0.069773;0.017495
CCW;40;90;90.00;-135.00;50;-0.28565000;0.53099996;25.34;0.046963;0.026553;-0.28655010;0.53680020;25.33;0.047427;-0.035403
CCW;41;180;180.00;90.00;50;-0.28690008;0.53660020;25.30;0.014995;-0.005022;-0.28440000;0.53170000;25.30;0.080376;-0.003860
CCW;42;67.5;67.50;-112.50;50;-0.28805012;0.53655004;25.34;0.060730;0.024341;-0.28720006;0.53090008;25.30;0.036604;-0.033567
CCW;43;0;0.00;-67.50;50;-0.29230002;0.51819980;25.31;0.078652;-0.004092;-0.28360004;0.52524996;25.35;0.015679;-0.005259
CCW;44;112.5;112.50;112.50;50;-0.29354998;0.53970016;25.42;0.035059;0.023347;-0.29515008;0.52990010;25.34;0.060615;-0.033284
CCW;45;270;270.00;157.50;50;-0.28965010;0.53800004;25.33;0.048491;-0.035540;-0.28955008;0.52674984;25.35;0.049990;0.026675
CCW;46;247.5;247.50;-22.50;50;-0.30339992;0.53775020;25.36;0.036204;-0.033889;-0.27835000;0.52854984;25.37;0.059573;0.023918
CCW;47;135;135.00;-112.50;50;-0.28935000;0.53390020;25.35;0.025945;0.017178;-0.29010008;0.52510000;25.31;0.069414;-0.025964
