smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CW;185;292.5;-67.50;0.00;50;-0.27734996;0.46669990;26.18;0.039189;0.005093;-0.27519990;0.49170000;26.23;0.052229;-0.014448
CCW;186;270;-90.00;-22.50;50;-0.27584996;0.48890000;26.25;0.037637;0.001736;-0.27770000;0.47855000;26.22;0.055515;-0.011323
CCW;187;112.5;-247.50;-157.50;50;-0.27024996;0.49190010;26.18;0.051948;-0.014731;-0.26580000;0.48295012;26.19;0.040273;0.005251
CCW;188;315;-45.00;-45.00;50;-0.27509992;0.49224984;26.17;0.044946;0.006260;-0.27059996;0.49195008;26.16;0.043926;-0.016616
CCW;189;202.5;-157.50;-112.50;50;-0.26950000;0.48750004;26.21;0.035754;-0.011321;-0.28334996;0.47860000;26.24;0.055593;0.001392
CW;190;315;-45.00;112.50;50;-0.27999996;0.47219990;26.23;0.044360;0.006733;-0.27064990;0.48569996;26.24;0.044429;-0.016318
CCW;191;135;-225.00;-180.00;50;-0.26975000;0.49389990;26.25;0.044666;-0.016570;-0.28380004;0.47150000;26.28;0.044858;0.006272
CW;192;157.5;-202.50;22.50;50;-0.27635000;0.49155004;26.23;0.043455;-0.016301;-0.27474992;0.48044984;26.27;0.048437;0.006924
CCW;193;45;-315.00;-112.50;50;-0.27275000;0.48210000;26.25;0.057261;-0.002747;-0.26934996;0.48359996;26.23;0.029021;-0.007246
CW;194;180;-180.00;135.00;50;-0.27109996;0.48934996;26.19;0.040383;-0.014910;-0.28140002;0.47815000;26.25;0.053286;0.004827
CW;195;315;-45.00;135.00;50;-0.27474996;0.48435010;26.29;0.043940;0.007102;-0.26674998;0.48659996;26.16;0.049241;-0.016255
CW;196;337.5;-22.50;22.50;50;-0.27580000;0.48974988;26.25;0.048618;0.006804;-0.28114996;0.49050004;26.18;0.043979;-0.016245
CW;197;135;135.00;157.50;50;-0.28124994;0.49680000;26.25;0.046912;-0.016653;-0.26560006;0.48364984;26.30;0.042295;0.006572
CW;198;270;270.00;135.00;50;-0.26840000;0.49095000;26.30;0.036782;0.002258;-0.27255002;0.49174990;26.27;0.056074;-0.010447
CCW;199;112.5;112.50;-157.50;50;-0.27004992;0.49720000;26.30;0.052397;-0.014224;-0.27410000;0.48270004;26.22;0.038984;0.005181
CW;200;202.5;202.50;90.00;50;-0.26985000;0.48725010;26.23;0.036841;-0.011316;-0.28610010;0.48260004;26.27;0.056807;0.002119
CCW;201;157.5;157.50;-45.00;50;-0.26765000;0.48235010;26.25;0.043770;-0.016287;-0.26295006;0.48329996;26.24;0.048599;0.007146
CW;202;292.5;292.50;135.00;50;-0.26724996;0.48215004;26.24;0.039893;0.005181;-0.27295000;0.48244990;26.25;0.053674;-0.014695
CCW;203;135;135.00;-157.50;50;-0.26379994;0.47750004;26.29;0.049482;-0.016140;-0.25765004;0.47715000;26.28;0.045317;0.007017
CCW;204;22.5;22.50;-112.50;50;-0.27979990;0.48610010;26.28;0.055786;0.001404;-0.27834990;0.47544984;26.28;0.035959;-0.010852
CW;205;90;90.00;67.50;50;-0.26519992;0.48109992;26.28;0.055325;-0.010747;-0.27639994;0.48739988;26.30;0.038816;0.001812
CCW;206;22.5;22.50;-67.50;50;-0.27379992;0.47909992;26.24;0.055554;0.001724;-0.26634996;0.47869996;26.29;0.035938;-0.011279
CW;207;180;180.00;157.50;50;-0.24525000;0.48054996;26.25;0.041904;-0.014280;-0.26679996;0.47324972;26.30;0.052605;0.004963
CCW;208;157.5;157.50;-22.50;50;-0.26490004;0.48159992;26.24;0.043347;-0.016448;-0.27979994;0.48090000;26.25;0.047947;0.006746
CCW;209;337.5;-22.50;-180.00;50;-0.28019990;0.48189984;26.23;0.047524;0.006780;-0.26555004;0.48884992;26.27;0.043774;-0.016655
CCW;210;157.5;-202.50;-180.00;50;-0.26890004;0.48609996;26.30;0.043059;-0.016277;-0.26650004;0.47634992;26.27;0.048132;0.006675
CCW;211;0;-360.00;-157.50;50;-0.27490000;0.47575000;26.30;0.051707;0.004998;-0.28010010;0.47639992;26.30;0.039866;-0.014189
CCW;212;247.5;-112.50;-112.50;50;-0.26894996;0.48340008;26.30;0.034885;-0.002534;-0.27310002;0.46954990;26.30;0.057515;-0.007554
CW;213;270;-90.00;22.50;50;-0.27580000;0.48054992;26.27;0.034861;0.001543;-0.27129996;0.48044996;26.30;0.057629;-0.011399
CCW;214;202.5;-157.50;-67.50;50;-0.26375000;0.47345000;26.30;0.035298;-0.011301;-0.27304990;0.48745010;26.30;0.056377;0.001785
CW;215;0;0.00;157.50;50;-0.27600000;0.48474990;26.30;0.051516;0.004893;-0.27080000;0.47939996;26.30;0.041975;-0.014854
CCW;216;247.5;-112.50;-112.50;50;-0.27914990;0.47089976;26.30;0.034001;-0.002476;-0.26755004;0.47800012;26.30;0.058276;-0.006848
CCW;217;90;-270.00;-157.50;50;-0.27159990;0.47539980;26.30;0.055378;-0.011577;-0.26375000;0.46299990;26.28;0.039578;0.001565
CCW;218;270;-90.00;-90.00;50;-0.27364996;0.48495000;26.30;0.038394;0.001833;-0.26729998;0.48329996;26.30;0.056421;-0.011174
CCW;219;112.5;-247.50;-157.50;50;-0.25225004;0.48015004;26.30;0.052942;-0.014868;-0.26975000;0.47029990;26.32;0.039087;0.005049
CW;220;225;-135.00;112.50;50;-0.28450010;0.47684996;26.30;0.031667;-0.007263;-0.26130006;0.49295000;26.30;0.060908;-0.002649
CCW;221;202.5;-157.50;-22.50;50;-0.27119990;0.47729996;26.30;0.035771;-0.010898;-0.27094996;0.47439984;26.29;0.055491;0.001753
CW;222;0;0.00;157.50;50;-0.27214992;0.48905020;26.30;0.053425;0.004331;-0.27444996;0.47859990;26.30;0.039346;-0.014397
CCW;223;180;-180.00;-180.00;50;-0.26044998;0.47855008;26.29;0.041589;-0.014919;-0.27459990;0.48424996;26.18;0.050981;0.005034
CW;224;270;-90.00;90.00;50;-0.27209994;0.48729976;26.24;0.038171;0.001790;-0.26894996;0.49360000;26.30;0.061362;-0.010955
CW;225;22.5;22.50;112.50;50;-0.27614992;0.47524990;26.28;0.055891;0.001763;-0.26870004;0.47814996;26.29;0.036055;-0.011167
CW;226;157.5;157.50;135.00;50;-0.27244994;0.48350004;26.30;0.043779;-0.016335;-0.28240010;0.47475000;26.29;0.048296;0.007004
CW;227;225;225.00;67.50;50;-0.28075000;0.48439990;26.30;0.036240;-0.006462;-0.26549996;0.47999992;26.29;0.057773;-0.002729
CCW;228;90;90.00;-135.00;50;-0.27379992;0.49150004;26.21;0.054609;-0.011655;-0.27635002;0.48035008;26.27;0.035603;0.001953
CW;229;225;225.00;135.00;50;-0.27405000;0.48385010;26.30;0.033071;-0.007375;-0.26969996;0.47834996;26.32;0.058135;-0.002083
CCW;230;67.5;67.50;-157.50;50;-0.27895000;0.47729992;26.30;0.056528;-0.007236;-0.27359998;0.47904984;26.30;0.034592;-0.002407
CCW;231;247.5;-112.50;-180.00;50;-0.26110000;0.47319992;26.30;0.033958;-0.002258;-0.26599996;0.47345008;26.28;0.057524;-0.007173
CCW;232;157.5;-202.50;-90.00;50;-0.25740010;0.48000004;26.28;0.042930;-0.016504;-0.27764994;0.48045004;26.30;0.048052;0.006328
CW;233;270;-90.00;112.50;50;-0.27374992;0.46150000;26.30;0.036125;0.001809;-0.27205000;0.48160004;26.28;0.058125;-0.011267
CCW;234;157.5;-202.50;-112.50;50;-0.25834990;0.47450000;26.28;0.043308;-0.016565;-0.25375010;0.48224996;26.26;0.048716;0.006755
CW;235;315;-45.00;157.50;50;-0.26940004;0.49255000;26.27;0.045869;0.006423;-0.26590002;0.47294996;26.24;0.048223;-0.016660
CCW;236;157.5;-202.50;-157.50;50;-0.27469996;0.47499996;26.27;0.043379;-0.016470;-0.27424994;0.47555010;26.22;0.048506;0.007053
CW;237;247.5;-112.50;90.00;50;-0.26575004;0.47714980;26.24;0.034434;-0.002324;-0.26844996;0.48040010;26.25;0.057964;-0.007432
CCW;238;90;-270.00;-157.50;50;-0.27874996;0.47899996;26.26;0.054849;-0.011660;-0.26549998;0.46395000;26.25;0.036875;0.001555
CW;239;202.5;-157.50;112.50;50;-0.27835000;0.47010000;26.30;0.035918;-0.010925;-0.27134996;0.49009992;26.30;0.055991;0.001521
CCW;240;67.5;-292.50;-135.00;50;-0.27005002;0.47674996;26.24;0.057124;-0.007363;-0.27444994;0.46425000;26.28;0.034780;-0.002334
CCW;241;247.5;-112.50;-112.50;50;-0.26680008;0.48590000;26.25;0.033296;-0.002280;-0.27589992;0.47324984;26.23;0.057263;-0.007390
CW;242;270;-90.00;22.50;50;-0.26115004;0.47800008;26.30;0.035820;0.001428;-0.27234996;0.49519980;26.27;0.055435;-0.011667
CW;243;67.5;67.50;157.50;50;-0.27439990;0.47549988;26.19;0.057996;-0.007327;-0.27045000;0.47564996;26.29;0.034883;-0.002688
CW;244;135;135.00;67.50;50;-0.25410002;0.48225012;26.22;0.049041;-0.016643;-0.26809996;0.48630008;26.22;0.042595;0.006450
CCW;245;67.5;67.50;-67.50;50;-0.26904996;0.49039996;26.17;0.057563;-0.007747;-0.27605000;0.47974996;26.27;0.034536;-0.002983
CCW;246;270;-90.00;-157.50;50;-0.27370000;0.47509996;26.18;0.035488;0.001589;-0.27945004;0.48369992;26.18;0.057158;-0.011421
CCW;247;90;-270.00;-180.00;50;-0.27679996;0.48390016;26.16;0.054277;-0.012197;-0.27619996;0.46924996;26.17;0.037957;0.001514
CW;248;180;-180.00;90.00;50;-0.28429996;0.48015008;26.13;0.036797;-0.014893;-0.27724990;0.48504980;26.10;0.052092;0.004443
CCW;249;45;-315.00;-135.00;50;-0.27355000;0.48700004;26.13;0.056777;-0.002986;-0.26480004;0.48664990;26.12;0.034595;-0.006870
CW;250;90;-270.00;45.00;50;-0.26495008;0.48305010;26.18;0.054333;-0.011887;-0.27019996;0.47545000;26.19;0.036287;0.001641
CW;251;90;-270.00;0.00;50;-0.26645004;0.48689992;26.18;0.055684;-0.011433;-0.26695000;0.48230000;26.17;0.037588;0.001541
CCW;252;22.5;-337.50;-67.50;50;-0.27709996;0.48735010;26.21;0.055637;0.001289;-0.26704996;0.47724996;26.17;0.036067;-0.011086
CW;253;45;-315.00;22.50;50;-0.26934990;0.48255004;26.15;0.055466;-0.003271;-0.26874992;0.48495004;26.20;0.035549;-0.007065
CCW;254;22.5;-337.50;-22.50;50;-0.27274988;0.47594988;26.17;0.055049;0.001355;-0.26664996;0.47664988;26.15;0.035520;-0.011289
CW;255;90;-270.00;67.50;50;-0.26310006;0.48889992;26.11;0.055720;-0.011370;-0.26910000;0.47684990;26.13;0.037461;0.001741
CW;256;225;-135.00;135.00;50;-0.27095000;0.49819996;26.12;0.033987;-0.006819;-0.28625002;0.50009984;26.10;0.055059;-0.002515
CW;257;270;-90.00;45.00;50;-0.27239992;0.47619988;26.19;0.039204;0.001792;-0.26295000;0.48839996;26.18;0.055208;-0.011667
CCW;258;225;-135.00;-45.00;50;-0.26034996;0.47620000;26.14;0.035527;-0.007117;-0.26110002;0.47034972;26.17;0.056865;-0.002959
CCW;259;90;-270.00;-135.00;50;-0.26735000;0.48524980;26.12;0.055737;-0.011677;-0.26660004;0.47895004;26.14;0.036765;0.001155
CCW;260;45;-315.00;-45.00;50;-0.27440004;0.49189990;26.12;0.053682;-0.002883;-0.26970000;0.48435016;26.10;0.034402;-0.007075
CCW;261;0;-360.00;-45.00;50;-0.26460000;0.48199990;26.10;0.049221;0.004294;-0.26190000;0.47660000;26.10;0.035906;-0.014739
CCW;262;180;-180.00;-180.00;50;-0.26979996;0.48045004;26.10;0.040415;-0.014536;-0.27514994;0.49410000;26.10;0.052432;0.004619
CW;263;270;-90.00;90.00;50;-0.26715000;0.47620000;26.11;0.034812;0.001658;-0.27684996;0.48534990;26.10;0.057014;-0.011519
CCW;264;180;-180.00;-90.00;50;-0.27364992;0.50084990;26.10;0.037634;-0.014282;-0.27199996;0.48144996;26.10;0.052166;0.004771
CW;265;292.5;-67.50;112.50;50;-0.27345000;0.48184980;26.08;0.039219;0.004929;-0.26814996;0.48470000;26.09;0.052449;-0.014653
CW;266;22.5;22.50;90.00;50;-0.27204996;0.49805010;26.10;0.056072;0.001360;-0.26689994;0.47959996;26.10;0.036145;-0.010967
CW;267;45;45.00;22.50;50;-0.26564996;0.48979996;26.09;0.056536;-0.002104;-0.26540000;0.47484980;26.10;0.033689;-0.006692
CW;268;157.5;157.50;112.50;50;-0.27399992;0.48790016;26.10;0.043584;-0.016516;-0.28359994;0.49279988;26.09;0.048508;0.007183
CW;269;202.5;202.50;45.00;50;-0.26350000;0.48709992;26.07;0.035862;-0.011133;-0.27870000;0.50509996;26.01;0.055906;0.001792
CW;270;315;315.00;112.50;50;-0.27444994;0.47940000;26.07;0.043625;0.006748;-0.27290002;0.50199990;26.07;0.050830;-0.015527
CW;271;22.5;382.50;67.50;50;-0.27804996;0.49040004;26.08;0.055798;0.001792;-0.27950004;0.47699980;26.04;0.037224;-0.011470
CW;272;22.5;382.50;0.00;50;-0.27154996;0.49590008;26.09;0.055598;0.001321;-0.26255000;0.48590004;26.09;0.036992;-0.011443
CCW;273;0;360.00;-22.50;50;-0.27919990;0.49464976;26.09;0.048459;0.004961;-0.27564996;0.48760004;26.03;0.036379;-0.014878
CW;274;67.5;67.50;67.50;50;-0.28014994;0.49350010;26.07;0.057039;-0.007283;-0.27689996;0.48890004;26.03;0.034016;-0.002346
CW;275;135;135.00;67.50;50;-0.27170000;0.49795016;25.97;0.046428;-0.016292;-0.27545000;0.48755004;25.97;0.042290;0.006719
CCW;276;45;45.00;-90.00;50;-0.27385004;0.49160016;26.03;0.056040;-0.002778;-0.27164996;0.48805020;26.00;0.036047;-0.006833
CCW;277;0;0.00;-45.00;50;-0.27734996;0.49639990;26.01;0.049861;0.005049;-0.27095000;0.49304992;25.95;0.039412;-0.014033
CW;278;157.5;157.50;157.50;50;-0.28055004;0.48895000;25.97;0.043193;-0.015984;-0.28415000;0.50290000;25.93;0.048274;0.006938
CCW;279;0;0.00;-157.50;50;-0.29755004;0.49570000;25.97;0.051257;0.004521;-0.26459996;0.49125004;25.92;0.038923;-0.014688
CW;280;0;0.00;0.00;50;-0.28065004;0.48765004;25.93;0.054568;0.004761;-0.27450000;0.48680008;25.91;0.041682;-0.014612
CCW;281;292.5;-67.50;-67.50;50;-0.27244994;0.49514990;25.95;0.039746;0.005000;-0.28524996;0.50019984;25.93;0.054202;-0.014910
CCW;282;135;-225.00;-157.50;50;-0.26660000;0.50340010;25.94;0.047114;-0.016836;-0.27874996;0.48169984;25.97;0.047224;0.007449
CCW;283;67.5;-292.50;-67.50;50;-0.27909990;0.50769990;25.94;0.057268;-0.007380;-0.27174994;0.49035004;25.90;0.034617;-0.002068
CCW;284;247.5;-112.50;-112.50;50;-0.26970000;0.48940000;25.92;0.033320;-0.002671;-0.27675004;0.50634990;25.94;0.057822;-0.007090
CCW;285;225;-135.00;-22.50;50;-0.27920000;0.49230008;25.92;0.036628;-0.006785;-0.28580004;0.50259996;25.91;0.060713;-0.002288
CW;286;225;-135.00;0.00;50;-0.27779992;0.48839992;25.88;0.034697;-0.006448;-0.27750004;0.49800012;25.86;0.058647;-0.002388
CW;287;315;-45.00;90.00;50;-0.27989996;0.49884990;25.87;0.041189;0.007195;-0.28165004;0.50009990;25.88;0.048923;-0.015808
CW;288;112.5;112.50;157.50;50;-0.27949998;0.50079990;25.92;0.053062;-0.013857;-0.28925004;0.49714996;25.89;0.039055;0.005261
CCW;289;292.5;-67.50;-180.00;50;-0.29310004;0.49315004;25.91;0.039368;0.004788;-0.27769992;0.52425000;25.84;0.055491;-0.014080
CCW;290;247.5;-112.50;-45.00;50;-0.27400000;0.51534984;25.84;0.035205;-0.002126;-0.28735006;0.51049990;25.86;0.061028;-0.006943
CCW;291;112.5;-247.50;-135.00;50;-0.27865002;0.50369996;25.81;0.050752;-0.014026;-0.28620004;0.51685000;25.86;0.039841;0.006128
CCW;292;67.5;-292.50;-45.00;50;-0.28395000;0.51219990;25.88;0.057915;-0.006653;-0.27775000;0.49004992;25.82;0.037808;-0.001494
CW;293;157.5;-202.50;90.00;50;-0.27589998;0.50164990;25.82;0.045601;-0.016113;-0.27909990;0.49349992;25.85;0.050142;0.006941
CCW;294;135;-225.00;-22.50;50;-0.27594996;0.50315004;25.83;0.048286;-0.016162;-0.28570010;0.50204984;25.84;0.044636;0.007080
CW;295;270;-90.00;135.00;50;-0.26995004;0.49770004;25.81;0.034863;0.002048;-0.27085000;0.50539990;25.83;0.056245;-0.010620
CW;296;22.5;22.50;112.50;50;-0.28110004;0.50979984;25.80;0.056182;0.002065;-0.28024998;0.48885004;25.82;0.037639;-0.011331
CCW;297;337.5;-22.50;-45.00;50;-0.28590004;0.50854990;25.84;0.047842;0.007002;-0.27719998;0.50369984;25.81;0.045066;-0.016267
CW;298;22.5;22.50;45.00;50;-0.29205004;0.50424992;25.80;0.053726;0.002576;-0.27564994;0.49730008;25.80;0.035300;-0.010869
CCW;299;270;-90.00;-112.50;50;-0.27709996;0.52075000;25.80;0.036628;0.002136;-0.28695008;0.50859990;25.80;0.057053;-0.010837
CCW;300;90;-270.00;-180.00;50;-0.28135010;0.50799990;25.80;0.055479;-0.011384;-0.28240008;0.49420000;25.80;0.036794;0.002144
CCW;301;67.5;-292.50;-22.50;50;-0.27504996;0.50179992;25.79;0.059409;-0.007039;-0.28075004;0.49910004;25.74;0.036396;-0.002058
CCW;302;45;-315.00;-22.50;50;-0.28645006;0.50755000;25.74;0.056855;-0.002302;-0.27380000;0.49204992;25.80;0.033801;-0.006689
CCW;303;247.5;-112.50;-112.50;50;-0.27330008;0.49244992;25.80;0.037866;-0.002148;-0.27509988;0.51255000;25.80;0.062263;-0.006475
CCW;304;202.5;-157.50;-45.00;50;-0.26605000;0.50064990;25.80;0.035154;-0.011274;-0.27484990;0.49959984;25.81;0.052229;0.002148
CW;305;337.5;-22.50;135.00;50;-0.28650010;0.50969992;25.80;0.046863;0.007166;-0.29110000;0.49845010;25.80;0.041221;-0.015569
CW;306;135;135.00;157.50;50;-0.28245002;0.50649976;25.81;0.048989;-0.015945;-0.28434996;0.51034970;25.82;0.043770;0.007625
CCW;307;337.5;-22.50;-157.50;50;-0.28845006;0.51714984;25.81;0.048752;0.007107;-0.27324992;0.50134990;25.80;0.041357;-0.016047
CCW;308;315;-45.00;-22.50;50;-0.28615000;0.50559990;25.80;0.043997;0.007156;-0.27755000;0.49954988;25.80;0.049314;-0.015950
CW;309;337.5;-22.50;22.50;50;-0.28255004;0.50899976;25.80;0.047114;0.006621;-0.27855000;0.49529990;25.80;0.045269;-0.016138
CCW;310;157.5;-202.50;-180.00;50;-0.27840000;0.49205000;25.78;0.044309;-0.016021;-0.28480004;0.49514984;25.80;0.049277;0.006743
CW;311;270;-90.00;112.50;50;-0.28564998;0.49940004;25.80;0.036763;0.002344;-0.26929996;0.49544990;25.80;0.056543;-0.010652
CW;312;270;-90.00;0.00;50;-0.28465010;0.49195000;25.80;0.036562;0.002087;-0.28905008;0.51859976;25.80;0.056526;-0.010933
CW;313;292.5;-67.50;22.50;50;-0.28134996;0.50544996;25.80;0.041348;0.004871;-0.28270004;0.51024990;25.81;0.052070;-0.014272
CCW;314;112.5;-247.50;-180.00;50;-0.28140002;0.50744984;25.80;0.050371;-0.014604;-0.28755010;0.50609992;25.80;0.039177;0.005200
CW;315;180;-180.00;67.50;50;-0.28920008;0.49019992;25.80;0.039812;-0.013955;-0.28510000;0.51464980;25.80;0.053301;0.005127
CCW;316;157.5;-202.50;-22.50;50;-0.27655000;0.50609992;25.80;0.046140;-0.016206;-0.28605008;0.50729996;25.81;0.052246;0.007129
CCW;317;90;-270.00;-67.50;50;-0.27634990;0.50514990;25.80;0.055303;-0.011526;-0.27349994;0.49964996;25.80;0.034968;0.001729
CW;318;112.5;-247.50;22.50;50;-0.28869998;0.50144990;25.80;0.052437;-0.014849;-0.29739996;0.51390000;25.83;0.041672;0.005020
CCW;319;292.5;-67.50;-67.50;50;-0.28459996;0.50410000;25.82;0.040581;0.005122;-0.26720002;0.50449984;25.81;0.053687;-0.014106
CW;320;337.5;-22.50;45.00;50;-0.28420010;0.50799980;25.82;0.046311;0.007617;-0.27239992;0.51054984;25.84;0.044116;-0.016184
CW;321;67.5;67.50;90.00;50;-0.27499998;0.50670000;25.80;0.053992;-0.007109;-0.29465016;0.50189990;25.80;0.033196;-0.002332
CW;322;67.5;67.50;0.00;50;-0.27939996;0.50510000;25.80;0.058735;-0.006497;-0.28385000;0.49314992;25.80;0.034939;-0.001809
CCW;323;0;0.00;-67.50;50;-0.27549994;0.51709984;25.80;0.052529;0.005583;-0.27754992;0.50300000;25.79;0.040242;-0.014326
CCW;324;315;-45.00;-45.00;50;-0.28200000;0.50439990;25.78;0.043979;0.006584;-0.27834988;0.50075008;25.81;0.048723;-0.015908
CW;325;45;45.00;90.00;50;-0.27950000;0.50599990;25.79;0.057654;-0.002095;-0.28705008;0.48779992;25.81;0.034863;-0.006550
CW;326;180;180.00;135.00;50;-0.28545000;0.50134990;25.80;0.039575;-0.014502;-0.28230008;0.49714980;25.80;0.053098;0.005605
CW;327;270;270.00;90.00;50;-0.28174996;0.50689970;25.82;0.036538;0.002178;-0.28380008;0.50149996;25.80;0.056301;-0.010955
CW;328;315;315.00;45.00;50;-0.29545004;0.50519984;25.80;0.043262;0.007200;-0.28395000;0.49510000;25.81;0.051208;-0.015852
CW;329;315;315.00;0.00;50;-0.29160010;0.50634990;25.82;0.043547;0.007004;-0.28530002;0.50909990;25.82;0.049961;-0.015715
CW;330;22.5;382.50;67.50;50;-0.29345000;0.50679990;25.81;0.056028;0.001877;-0.27869992;0.48529992;25.85;0.039990;-0.011377
CW;331;45;45.00;45.00;50;-0.28025000;0.49705000;25.82;0.057361;-0.002148;-0.27604990;0.49389992;25.82;0.034478;-0.007080
CW;332;67.5;67.50;22.50;50;-0.29025006;0.50700000;25.81;0.059656;-0.006948;-0.28915012;0.50579990;25.80;0.033281;-0.002817
CCW;333;45;45.00;-22.50;50;-0.28655002;0.50539980;25.80;0.057234;-0.002214;-0.28275000;0.49645000;25.80;0.034163;-0.007017
CW;334;45;45.00;0.00;50;-0.28545008;0.50754990;25.80;0.057656;-0.001533;-0.28745002;0.49490000;25.80;0.034233;-0.006992
CCW;335;22.5;22.50;-22.50;50;-0.28730004;0.50579992;25.80;0.054937;0.001587;-0.28480008;0.49599992;25.80;0.036755;-0.011260
CW;336;157.5;157.50;135.00;50;-0.28115004;0.50109992;25.78;0.044351;-0.015837;-0.28955004;0.49589990;25.78;0.048745;0.007302
CCW;337;135;135.00;-22.50;50;-0.29185000;0.50419984;25.80;0.047949;-0.015991;-0.28815000;0.51499990;25.80;0.043633;0.006621
CCW;338;0;0.00;-135.00;50;-0.28650000;0.49845012;25.79;0.052568;0.004478;-0.28255004;0.50634976;25.80;0.040100;-0.014524
CCW;339;225;-135.00;-135.00;50;-0.28004990;0.50919984;25.80;0.034456;-0.007283;-0.28199996;0.50874990;25.77;0.058833;-0.002068
CCW;340;135;-225.00;-90.00;50;-0.29100008;0.51799970;25.75;0.048352;-0.015942;-0.28540004;0.49685000;25.78;0.044246;0.007117
CW;341;292.5;-67.50;157.50;50;-0.27735000;0.49934990;25.77;0.039377;0.005208;-0.27219992;0.49885000;25.80;0.053943;-0.014136
CW;342;315;-45.00;22.50;50;-0.28835014;0.50264990;25.78;0.044207;0.006355;-0.27379996;0.50684990;25.77;0.048604;-0.016038
CW;343;337.5;-22.50;22.50;50;-0.28560010;0.50025000;25.78;0.043877;0.006833;-0.27534996;0.50844976;25.80;0.049485;-0.015967
CW;344;112.5;112.50;135.00;50;-0.27885000;0.51379980;25.78;0.054739;-0.013877;-0.29175008;0.50474990;25.72;0.040505;0.005234
CCW;345;292.5;-67.50;-180.00;50;-0.29765010;0.51534984;25.75;0.032812;0.005010;-0.28035004;0.51965000;25.73;0.055239;-0.014065
CW;346;292.5;-67.50;0.00;50;-0.28285004;0.50285008;25.79;0.041099;0.005398;-0.27944996;0.50834990;25.79;0.053384;-0.014146
CCW;347;270;-90.00;-22.50;50;-0.28354996;0.49529992;25.76;0.035735;0.001980;-0.29080012;0.51079990;25.75;0.056306;-0.011121
CCW;348;157.5;-202.50;-112.50;50;-0.28135004;0.50719990;25.71;0.045945;-0.015732;-0.28485006;0.49365008;25.65;0.048081;0.007019
CCW;349;45;-315.00;-112.50;50;-0.29245016;0.50944996;25.75;0.057922;-0.002231;-0.28199996;0.50849984;25.76;0.034893;-0.006584
CCW;350;337.5;-382.50;-67.50;50;-0.29245000;0.51714980;25.67;0.048210;0.007195;-0.27889996;0.50764970;25.71;0.044456;-0.015730
CCW;351;247.5;-112.50;-112.50;50;-0.29295004;0.50769990;25.72;0.037776;-0.002021;-0.28525000;0.51694984;25.74;0.057659;-0.006785
CW;352;315;-45.00;67.50;50;-0.29805004;0.50725000;25.79;0.045444;0.006880;-0.28365000;0.52019984;25.74;0.048105;-0.015933
CCW;353;225;-135.00;-90.00;50;-0.28250004;0.50719992;25.73;0.034795;-0.006462;-0.28735010;0.51804990;25.75;0.057849;-0.002192
CW;354;337.5;-22.50;112.50;50;-0.28124996;0.51114990;25.77;0.049138;0.006611;-0.27934992;0.50319992;25.77;0.045293;-0.016055
CCW;355;225;-135.00;-112.50;50;-0.28480004;0.50934990;25.80;0.035007;-0.006572;-0.29315008;0.51264980;25.78;0.058330;-0.002319
CW;356;225;-135.00;0.00;50;-0.29215010;0.50939984;25.75;0.035063;-0.006606;-0.28954998;0.51244976;25.72;0.058245;-0.002009
CCW;357;67.5;-292.50;-157.50;50;-0.29170004;0.51274984;25.73;0.056611;-0.006924;-0.27934998;0.50200000;25.66;0.035896;-0.002488
CW;358;135;-225.00;67.50;50;-0.28470004;0.50764990;25.70;0.048125;-0.016179;-0.28615010;0.50279990;25.67;0.044778;0.006899
CW;359;180;-180.00;45.00;50;-0.27774996;0.50375000;25.72;0.039590;-0.014280;-0.28410000;0.51039970;25.75;0.053362;0.005034
CCW;360;112.5;-247.50;-67.50;50;-0.28550008;0.51804970;25.73;0.055198;-0.014204;-0.28605008;0.50459990;25.75;0.039019;0.005100
CCW;361;292.5;-67.50;-67.50;50;-0.28980008;0.51184990;25.70;0.040435;0.005107;-0.28815004;0.52025000;25.75;0.057092;-0.013933
CCW;362;112.5;-247.50;-180.00;50;-0.29005004;0.50300010;25.73;0.051016;-0.014443;-0.28975012;0.51464976;25.63;0.039290;0.004849
CW;363;157.5;-202.50;45.00;50;-0.27774996;0.51299980;25.73;0.045767;-0.016050;-0.28374996;0.51909984;25.70;0.047324;0.006858
CW;364;270;-90.00;112.50;50;-0.28390002;0.50509996;25.75;0.036475;0.001953;-0.27274992;0.50794976;25.75;0.056519;-0.010952
CCW;365;135;-225.00;-135.00;50;-0.29240006;0.50639990;25.77;0.047937;-0.015759;-0.29100010;0.51704996;25.78;0.043215;0.007158
CCW;366;315;-45.00;-45.00;50;-0.28069996;0.50714992;25.71;0.044263;0.006863;-0.27789998;0.50974990;25.74;0.049148;-0.015520
CW;367;90;90.00;135.00;50;-0.28495002;0.51214970;25.62;0.056560;-0.010901;-0.27660006;0.49890000;25.70;0.036584;0.001951
CW;368;90;90.00;0.00;50;-0.27679996;0.51350000;25.62;0.056035;-0.010789;-0.29005010;0.49045000;25.65;0.036140;0.002053
CW;369;90;90.00;0.00;50;-0.28775010;0.51114992;25.65;0.055933;-0.010847;-0.28719996;0.50679980;25.67;0.036609;0.002292
CW;370;225;225.00;135.00;50;-0.28855010;0.51389984;25.73;0.034844;-0.006646;-0.28865012;0.50075008;25.72;0.057393;-0.001689
